Customer_ID,gender,Age,Near_Location,Partner,Promo_friends,Membership_type,Fitness_goal,Contract_period,Month_to_end_contract,Lifetime,Workout_with_friends,Personal_trainer_contract,Avg_class_frequency_total,Class_frequency_last_month,Avg_visits_total,Avg_visits_last_month,Attendance_trend,Days_since_last_visit,Avg_additional_charges_total,Satisfaction_score,Avg_workout_time,Preferred_workout_time,Churn
GYM00017,0,31,0-2km,1,1,standard,bodybuilding,1,1.0,0,1,0,3.3422611433294565,3.2062232230844008,7.704677467290664,4.961234829210704,-11.3,9,13.939982457074207,3.0265487390626973,65,morning,1
GYM00018,0,29,2-5km,0,1,premium,health,6,5.0,1,0,0,0.6644824749922384,0.6099452944797018,1.2805037759566025,2.080981131979463,-16.1,4,90.85345240672325,4.513597912637007,43,afternoon_late,0
GYM00019,0,30,0-2km,0,0,basic,bodybuilding,1,1.0,8,1,0,1.50707557553785,1.5787380483152962,2.3268264255407454,3.824813059812133,2.1,1,91.59049807649633,3.5866913125713125,68,afternoon_early,0
GYM00020,1,29,0-2km,1,1,standard,health,12,11.0,14,1,0,1.1413270096198054,1.1584545301683429,0.7734911308537707,3.5303907633886213,-5.6,6,75.10875931398137,3.716976820320154,43,afternoon_early,0
GYM00021,1,29,2-5km,0,0,premium,bodybuilding,6,6.0,1,1,1,3.5635989884526174,3.479553072853101,7.216952519757088,9.677103769517409,17.5,5,337.7580366109238,4.540560484969305,104,afternoon_late,0
GYM00022,0,30,2-5km,0,0,basic,health,1,1.0,3,0,0,0.6363818009615023,0.0,1.127478170599479,0.0,-75.0,49,145.91764647337612,2.135521553082691,36,afternoon_early,1
GYM00023,1,29,0-2km,0,0,premium,health,12,12.0,1,0,1,3.899715123776592,3.709854878880804,8.482857451157631,6.917366332040255,3.0,1,98.86852958003422,4.20479818744176,68,afternoon_late,1
GYM00024,1,32,0-2km,0,0,premium,bodybuilding,1,1.0,1,0,0,1.4206371562255409,1.0431012098788572,0.5603888814901927,0.9807835031816099,-34.5,12,273.89149565735465,3.0730112865787738,50,morning,1
GYM00025,0,27,0-2km,0,1,standard,weight_loss,6,6.0,6,0,0,3.393160619358797,3.2825153464860963,7.3754106667437584,5.86841592237133,14.6,4,182.5370467664686,4.215760955162769,55,afternoon_late,0
GYM00026,0,29,8-10km,0,0,standard,bodybuilding,1,1.0,0,1,0,1.491187497274369,1.2468065037921203,1.2823589670846154,0.0,-12.3,20,49.46104621832304,2.622980447111365,50,morning,0
GYM00027,0,29,0-2km,1,0,standard,health,6,6.0,5,0,0,3.311349561669348,3.2434118858397034,5.802630267332625,7.638285205241634,4.6,1,168.26003840227872,3.6098432961471794,40,afternoon_early,0
GYM00028,1,27,2-5km,0,1,basic,weight_loss,6,6.0,3,0,0,0.8242833135958354,0.7957610492318434,1.0795722391588327,0.9402599859475066,-8.2,1,32.78765243461159,3.238563940308502,51,afternoon_late,0
GYM00029,0,28,2-5km,0,0,premium,bodybuilding,1,1.0,15,0,1,1.4594094470402328,1.3203716289772194,3.182337769110126,2.5261647651982115,-1.7,3,236.4888810368744,4.580412494521422,89,afternoon_early,0
GYM00030,0,27,0-2km,1,1,standard,health,6,5.0,3,1,0,3.5115681790970164,3.528885687703054,5.839226845589006,8.317997246755661,3.2,2,164.15293308583315,3.730300537646343,46,night,0
GYM00031,0,32,2-5km,1,0,standard,bodybuilding,1,1.0,1,1,0,1.7716919792557118,1.6878719123797667,2.9107013555341785,4.306211577136203,-7.8,1,46.386073384945725,3.356438424176071,57,afternoon_late,0
GYM00032,0,32,0-2km,0,0,standard,health,12,12.0,1,1,0,0.0,0.0,0.07292402140468848,0.1520852797010216,-8.6,14,84.83558875789072,3.488600568158438,47,afternoon_early,0
GYM00033,0,32,0-2km,0,0,standard,weight_loss,12,12.0,3,0,0,2.374935353569161,2.2650888942452982,5.7103317154757,5.278579862162845,-6.5,2,129.4698729006249,4.038943440089828,56,morning,0
GYM00034,0,29,8-10km,1,1,premium,weight_loss,12,12.0,12,0,1,3.0835027485045474,3.137978891402041,6.334758517230059,6.4031824114788725,-0.8,2,206.64273798768076,4.781700577514524,75,morning,0
GYM00035,0,26,8-10km,0,0,standard,health,6,5.0,4,0,0,1.6950063019979729,1.6781187218678733,1.768407435554959,3.8928264987238888,6.0,4,243.04170609872207,4.033434427572016,36,afternoon_late,0
GYM00036,0,33,2-5km,0,0,premium,weight_loss,12,12.0,11,1,1,0.5611384840428737,0.5659106205423078,0.2493398202611204,1.761267324046072,-1.0,2,194.95866649209566,4.533298165509447,65,morning,0
GYM00037,0,34,0-2km,0,0,premium,weight_loss,1,1.0,1,1,1,1.0699892680002354,1.0519945422537709,2.553705049281158,2.8866384856430227,-17.1,4,57.8897174637763,4.422295659339453,64,morning,0
GYM00038,1,32,0-2km,0,0,standard,health,1,1.0,21,0,0,3.3723138038385403,3.3157149345500736,5.146310527506385,6.4679427618409004,3.5,1,12.768329517601433,3.7093000129744897,46,morning,0
GYM00039,1,25,2-5km,1,1,premium,bodybuilding,12,12.0,12,1,1,1.7949385766908976,1.716777789644885,3.5940598560452237,4.494221200366048,6.0,1,174.1980250862795,4.20448219316941,96,morning,0
GYM00040,1,35,0-2km,0,1,premium,rehabilitation,6,6.0,0,1,1,1.270751504397165,1.2065910354788194,1.7321155396225234,3.034424756931676,-18.4,3,234.82970407785905,4.461775081978676,51,morning,0
GYM00041,0,33,0-2km,1,1,premium,rehabilitation,12,12.0,5,0,1,2.9452379650144063,3.008917866863644,4.975649727122842,7.331299629952542,16.6,13,5.90359671584137,4.193938051668383,67,afternoon_late,0
GYM00042,0,25,0-2km,1,1,basic,weight_loss,1,1.0,1,0,0,0.8789498475034133,0.0092440811667241,0.780176605547561,0.1185449756139779,-75.0,16,168.45760126622645,1.6329920014578667,51,afternoon_late,1
GYM00043,0,36,0-2km,0,0,premium,weight_loss,12,12.0,1,0,1,2.046309893657255,2.0797042598139592,4.49326018415711,3.356243963738899,-3.4,4,108.81437404272286,4.132164762320741,64,afternoon_early,0
GYM00044,0,30,5-8km,1,1,premium,health,1,1.0,4,1,0,3.863329318623784,3.8082617008204727,7.565290514621908,6.055247066796757,-10.4,1,267.5668183341074,4.6116070165911704,63,afternoon_late,0
GYM00045,1,29,0-2km,1,0,premium,bodybuilding,12,9.0,4,0,1,3.0714307544217,3.112817956184608,4.511923586620416,6.424314244910131,9.8,2,335.38929005958687,5.0,83,afternoon_early,0
GYM00046,1,29,2-5km,1,0,standard,weight_loss,6,6.0,8,1,0,1.391037096478528,1.3544371854288566,3.8258501541398067,2.094222730569598,-13.6,1,138.7753455201927,3.6967871468454643,41,night,0
GYM00047,1,26,0-2km,0,0,basic,health,1,1.0,0,0,0,0.8540792567085165,0.0,0.402817155866321,0.040009698194228775,-75.0,56,56.14761769204173,1.202851139691234,31,afternoon_early,1
GYM00048,1,33,2-5km,1,1,standard,weight_loss,6,6.0,3,0,1,3.373237583328313,3.3783911776787003,6.40386354613639,6.588708909117237,-10.4,2,110.2016907576207,4.1143018209621385,72,morning,0
GYM00049,1,25,2-5km,0,1,premium,health,1,1.0,12,0,0,2.915044970361457,2.8685849547070923,7.338604976169702,8.639344554237958,-1.5,1,156.64854226998295,4.58868750758259,55,afternoon_early,0
GYM00050,0,27,0-2km,0,0,standard,weight_loss,6,6.0,12,1,0,2.288928344890015,2.2043292947378545,6.766395609139984,3.8693431932242306,8.0,4,271.5697819631953,4.4513245784034865,53,afternoon_late,0
GYM00051,1,33,8-10km,0,0,premium,weight_loss,1,1.0,6,0,0,1.8025185415587104,1.7216235470768095,3.96095649968544,4.56529573903723,-1.5,1,201.9573539544666,4.254388537479176,61,morning,0
GYM00052,1,29,8-10km,1,0,premium,weight_loss,1,1.0,0,0,1,1.6858228409402505,1.6617420771398794,4.78040760865294,2.8596277172392983,6.7,1,371.0586689065383,4.474618599575803,58,afternoon_late,0
GYM00053,1,30,5-8km,0,1,premium,rehabilitation,1,1.0,1,0,0,1.491547003063834,1.0592608497344491,2.6321936488320956,0.04760985889059254,-33.2,12,255.4452392279714,3.5394024337531813,25,afternoon_early,1
GYM00054,0,24,5-8km,0,0,standard,health,6,4.0,6,0,0,3.0056564705977453,2.9871328008335536,6.082528704180839,7.309062330496924,0.2,10,0.0,3.5525231591170012,51,afternoon_late,0
GYM00055,0,23,2-5km,0,0,premium,health,12,11.0,3,0,0,0.0294275662078662,0.2131890921930141,0.18133512262357399,0.016665415018803316,60.0,5,30.35696701198605,4.493835390004714,44,night,0
GYM00056,0,30,5-8km,1,1,basic,bodybuilding,1,1.0,4,0,0,1.8930153973176576,1.9009430377531884,4.2903662369270394,3.249896927837041,-0.4,14,191.3682417078121,2.9700393572056543,63,night,0
GYM00057,1,30,0-2km,0,0,premium,bodybuilding,6,6.0,2,0,1,1.6869872332841584,1.7088797675468983,3.0420324651058923,3.7787128772209155,-4.7,1,126.70456033729229,4.38056281086804,89,afternoon_late,0
GYM00058,0,27,0-2km,0,0,basic,weight_loss,6,6.0,0,1,0,0.9964930166420368,0.0,1.330966257979017,0.0,-75.0,10,234.02115443694566,2.17507849351378,37,afternoon_late,1
GYM00059,1,28,0-2km,1,1,premium,bodybuilding,6,6.0,2,1,1,0.6335916085168876,0.7550997925776941,1.0238882195075638,0.5781867749446971,17.3,7,111.1563633795371,4.667424953697616,83,night,0
GYM00060,1,34,0-2km,1,1,premium,health,1,1.0,10,0,1,0.0,0.0,0.06649198331041359,0.19042729210227682,-2.5,9,169.1360907005233,4.457940452496338,49,afternoon_early,0
GYM00061,0,28,0-2km,1,0,standard,health,1,1.0,2,0,0,1.0266105076125682,0.9604870154524944,0.5344231456239684,0.0,15.0,19,260.23110190576875,1.937440954808721,22,afternoon_late,0
GYM00062,0,32,0-2km,1,0,basic,weight_loss,6,5.0,6,0,0,0.8135614904122801,0.8746773672175823,2.0490765399164075,0.8202129705157158,21.7,3,55.95985957805218,3.6944774063050794,66,morning,0
GYM00063,0,34,5-8km,1,1,premium,rehabilitation,6,6.0,2,0,1,0.0,0.0,0.0,0.06685868033067112,11.3,5,60.92468825481312,4.72877712252706,42,morning,0
GYM00064,1,28,0-2km,0,0,basic,weight_loss,1,1.0,1,0,0,0.4250114097298257,0.6052465413331591,0.1191467220647967,0.0,15.0,32,41.35975511192898,1.7584747593994268,30,morning,1
GYM00065,0,30,0-2km,1,0,premium,rehabilitation,6,6.0,2,0,1,2.9173741573753875,2.968503817781418,6.97860347395306,5.997270406931214,13.1,3,94.363407247645,4.666970270753838,76,afternoon_early,0
GYM00066,1,31,2-5km,1,1,basic,weight_loss,1,1.0,6,1,0,1.4245181139541172,1.0359563100429756,3.3278990222302665,3.105700886361853,-20.0,1,167.27421476029005,3.154319969128336,42,afternoon_early,0
GYM00067,0,28,0-2km,0,0,basic,bodybuilding,1,1.0,1,0,0,1.704473441832295,0.8869797239670347,2.3347261296942827,0.0,-49.5,60,39.58866194364252,1.467419668912856,49,afternoon_early,1
GYM00068,1,30,2-5km,0,0,premium,bodybuilding,1,1.0,3,0,1,2.8483272840904283,2.8631626362637617,6.196540479495687,7.750827956179821,2.4,2,405.37233426397734,4.6545349529877535,99,morning,0
GYM00069,0,27,0-2km,0,0,standard,bodybuilding,1,1.0,1,0,0,1.0757009693441617,1.5809020013086426,1.2011678066583218,0.4356152207922932,15.0,14,164.30347511799624,1.860168376102226,53,afternoon_early,1
GYM00070,1,27,10km+,0,0,premium,bodybuilding,6,6.0,7,0,1,2.399736098485752,2.3397980647546905,5.105533193738983,4.5036374046652075,-10.8,2,121.51445175054366,4.795859620040715,90,afternoon_early,0
GYM00071,1,27,2-5km,1,0,standard,bodybuilding,1,1.0,0,0,0,1.7193771214690177,1.340513652956493,4.08744250099931,0.0,-18.5,54,226.21875780887456,2.3781395108941106,43,afternoon_late,0
GYM00072,0,26,0-2km,1,1,premium,bodybuilding,12,11.0,0,0,1,1.0616442534670267,1.0272294821392989,1.1602324702629225,1.9311756876113022,-15.8,2,169.24691445531843,4.310310141189088,101,afternoon_early,0
GYM00073,1,29,0-2km,1,1,standard,health,6,5.0,0,1,0,1.7258345652501248,0.8948147737986513,2.1485835382623306,0.5635299327122707,-46.5,14,139.28973667470547,2.2363335813468272,29,afternoon_early,1
GYM00074,0,24,2-5km,0,0,basic,health,1,1.0,1,0,0,0.4650452286466966,0.0,0.1903567814517323,0.0,-75.0,60,27.843541030628312,1.7769672545714126,41,afternoon_early,1
GYM00075,1,24,2-5km,0,0,standard,health,1,1.0,2,0,0,1.7821071683054306,2.1269777129187504,3.2408962093757636,4.1357797171767,15.0,17,223.31141504359914,2.0509487052464808,39,afternoon_early,1
GYM00076,1,30,8-10km,0,0,basic,weight_loss,1,1.0,2,0,0,1.851313434533592,1.3633300281609189,1.7716923435984953,1.3922609843149645,-24.1,18,7.256912729929419,1.9760736924613989,47,morning,1
GYM00077,1,30,8-10km,0,0,premium,health,1,1.0,2,1,1,0.8754402522144942,1.002298541581715,2.012513564208986,2.5830837053158864,11.7,1,248.65557459625958,5.0,73,morning,0
GYM00078,1,32,0-2km,0,0,standard,bodybuilding,1,1.0,5,0,1,3.824978830624872,4.1000039575190055,8.74051102410985,7.4407935858118055,-5.9,4,250.98324179467528,4.016415541414709,85,morning,0
GYM00079,0,30,0-2km,1,0,premium,bodybuilding,6,6.0,4,1,0,1.5220966434730856,1.6244360306453711,4.442586427995399,1.3208634799023582,-2.8,2,68.43682808468844,4.248580453247384,78,morning,0
GYM00080,0,25,2-5km,0,0,standard,bodybuilding,1,1.0,12,0,1,3.4116349557496166,3.3417801704179326,6.9071085645959105,5.204281834719882,1.6,8,273.23301326276646,4.14189274179284,82,morning,0
GYM00081,1,28,5-8km,1,0,standard,weight_loss,1,1.0,1,1,0,3.7154929789970073,3.907798981498432,8.178722009575226,6.297703395626202,0.7,1,131.77370401002642,3.8918084127109944,61,afternoon_late,0
GYM00082,1,26,2-5km,1,1,standard,weight_loss,6,6.0,7,1,0,0.6317305922219072,0.7020948185059079,0.7588846164565743,2.356871292811002,15.6,2,75.91230675889105,3.1926444487360675,42,afternoon_early,0
GYM00083,0,24,0-2km,0,1,basic,weight_loss,1,1.0,0,1,0,0.2689192695010907,0.1026489785077283,0.32161364769517997,0.0819935974220486,-61.7,11,83.27579821148488,1.3745573070389123,39,afternoon_late,1
GYM00084,1,23,0-2km,0,0,standard,weight_loss,1,1.0,1,0,0,1.7405804733781518,1.1353422739039891,4.394574363180514,0.06685466142252629,-37.1,20,25.913945210865034,2.022161471465716,39,afternoon_late,1
GYM00085,0,28,0-2km,1,1,standard,health,6,5.0,5,1,0,2.946074825900828,2.9358866076199304,4.876917358983705,4.861553111940784,2.4,1,295.96777148518413,3.9895505012199957,38,afternoon_early,0
GYM00086,1,25,0-2km,1,1,basic,health,1,1.0,3,0,0,0.1187338755972613,0.0,0.045089193844417785,0.12145720208674644,-75.0,51,33.24094954882117,1.9246257755406933,26,afternoon_early,1
GYM00087,1,30,2-5km,1,0,standard,rehabilitation,12,11.0,4,1,0,1.17374771802435,1.297812288876334,3.4677289026146987,3.831469193297303,13.8,8,253.50794158848888,4.122553036022703,26,afternoon_early,1
GYM00088,0,28,2-5km,0,0,standard,health,6,6.0,4,0,0,2.2465993825465067,2.3200048335825336,3.1518425733923965,5.330444003571961,-0.1,4,26.014438941935378,3.4471453379406625,41,afternoon_early,0
GYM00089,0,26,5-8km,0,0,premium,weight_loss,1,1.0,0,0,0,2.370527312090504,2.6467698174213514,4.066103513388444,4.644382388610124,15.0,6,125.64502039563384,3.233069457431178,22,morning,1
GYM00090,1,27,5-8km,1,0,basic,health,1,1.0,5,0,0,0.47477651870494,0.5025592116201367,1.8008860599358942,1.4744642539104036,-3.2,2,16.847035740287833,3.0374783785984256,39,afternoon_late,0
GYM00091,1,26,0-2km,1,0,premium,health,12,10.0,4,1,1,1.4940636354312635,1.3973639760045613,3.324831342227731,3.2001595031164904,-9.3,11,34.23376857711865,4.198525070525567,63,afternoon_late,0
GYM00092,1,28,8-10km,0,0,standard,bodybuilding,1,1.0,6,1,0,2.191897557124226,2.1428509911826383,5.992014475071012,3.8532797776424044,-4.8,1,169.113505691167,4.0007176845335275,59,afternoon_early,0
GYM00093,0,28,2-5km,1,0,premium,bodybuilding,1,1.0,3,1,0,3.774787369574622,3.7568045419689895,9.760768870912802,6.486703105236597,-11.3,3,331.70612840996336,4.400486908442712,73,night,0
GYM00094,0,31,2-5km,1,1,standard,rehabilitation,1,1.0,1,0,0,2.484539409878816,1.380961289930868,3.6782282810272466,2.1109295132302743,-35.7,10,4.557304971410634,2.4731304350758667,27,afternoon_early,1
GYM00095,0,21,2-5km,0,0,standard,bodybuilding,6,5.0,0,0,0,2.1754577652294564,1.3714960723553764,3.459966789744964,0.5821299298993241,-42.1,45,245.01934696337077,2.0184953017272984,56,afternoon_late,1
GYM00096,1,25,0-2km,0,0,standard,rehabilitation,6,5.0,0,0,0,0.6698056577616651,0.363487178436626,0.30441175344571486,0.1437117124697426,-74.3,17,108.00358057934722,2.006041284311925,20,afternoon_late,1
GYM00097,1,30,2-5km,1,0,basic,weight_loss,6,6.0,3,1,0,2.9386727290689536,2.878774224056152,6.447896578791868,6.211872909075127,3.5,1,179.83406934635178,3.022729254121829,49,night,0
GYM00098,1,31,0-2km,1,1,basic,weight_loss,6,6.0,6,0,0,1.0401576639009331,0.9848822199189222,1.2319107728155219,1.6897304976489622,-10.4,4,19.180400814445306,2.9217024048640448,53,afternoon_late,0
GYM00099,1,26,0-2km,0,0,basic,bodybuilding,1,1.0,0,0,0,1.3809212509032245,0.2700311708744477,3.247587539224996,0.0,-75.0,18,128.69872673643738,1.695221035533062,39,night,1
GYM00100,1,26,0-2km,0,0,basic,bodybuilding,1,1.0,3,0,0,1.7469905991082242,1.0234742455518258,3.1085842646147115,1.5680289981008206,-33.3,17,32.79427243095031,1.935450748564837,48,morning,1
GYM00101,1,25,0-2km,0,0,basic,health,1,1.0,1,1,0,2.403919209995124,1.7781083831303015,6.2734800173731315,1.2913230539224219,-30.4,6,50.22574451827559,2.3052556603319534,53,morning,1
GYM00102,0,29,2-5km,0,0,basic,rehabilitation,1,1.0,0,0,0,1.0469816970769954,0.4700144165664834,0.3055846370283201,0.0,-59.6,26,76.34633616778235,1.4285601370082948,15,morning,1
GYM00103,0,33,0-2km,1,1,basic,bodybuilding,1,1.0,1,0,0,2.9117440133190686,2.944011414458372,6.6998344918150465,4.870593515640622,20.8,2,16.956499226322332,2.814051865281321,58,afternoon_late,0
GYM00104,0,26,2-5km,1,0,basic,weight_loss,1,1.0,2,0,1,1.2115879578486268,0.9747216937180944,3.015004953278729,1.4500740664575158,-45.4,14,143.5711720718138,1.6759105900636493,39,afternoon_early,1
GYM00105,0,31,5-8km,0,0,standard,health,12,12.0,20,0,0,1.4514353286809352,1.4390183528850824,3.628533893445494,3.590163595145699,-11.1,6,31.43739287640107,3.7905518739102755,37,afternoon_early,0
GYM00106,1,23,5-8km,0,0,standard,bodybuilding,1,1.0,1,0,0,1.9281692678050049,1.5317336965826966,1.3744830896344529,0.7057288641037367,-33.7,45,177.87408444357973,2.4480019587450985,59,afternoon_early,1
GYM00107,1,28,0-2km,0,0,premium,weight_loss,1,1.0,2,0,1,1.0152798205075948,1.067772138388974,2.3920853053788593,2.395378814425324,19.5,5,243.50497314320077,4.618510673432181,69,afternoon_late,0
GYM00108,0,34,2-5km,1,1,basic,bodybuilding,12,9.0,1,1,0,2.6427719703469594,2.492826314363076,7.0647483650044345,5.356580903356661,-10.8,5,126.19723213961646,3.464044746212726,52,afternoon_late,0
GYM00109,0,30,5-8km,0,0,premium,health,1,1.0,7,1,1,2.344395260080297,2.4936257662312507,5.701908622567541,3.5822167562207436,8.3,3,178.44449008437033,4.206371435731138,63,morning,1
GYM00110,0,29,0-2km,1,1,premium,health,12,12.0,6,1,1,2.275885466533244,2.531185530426696,5.108089762557115,6.104394355705998,7.4,1,61.74142275761069,3.9502596622065087,53,afternoon_early,0
GYM00111,0,27,0-2km,0,0,premium,bodybuilding,12,11.0,4,1,1,5.410054460060277,5.3684153086386734,14.81334124267903,8.719568088192908,4.1,4,242.75810085367272,4.4877327911993765,95,afternoon_early,1
GYM00112,1,25,0-2km,0,0,standard,bodybuilding,1,1.0,2,0,0,0.9557186352995468,0.3658752226727858,1.1679429923159232,0.023795637455810367,-61.9,13,249.4034817979176,2.0430017192511887,55,afternoon_early,1
GYM00113,0,29,5-8km,1,1,basic,rehabilitation,6,6.0,1,1,0,3.272647095890072,3.4071510162640744,7.530741246621635,8.536859645593259,6.1,1,84.28626411991996,3.1713435771104614,34,afternoon_late,0
GYM00114,1,29,2-5km,1,1,standard,health,12,12.0,9,0,0,2.745098447042129,2.733828018761546,6.292946448235717,5.058129324492292,9.9,4,211.5260160272898,3.814828860580386,33,afternoon_late,0
GYM00115,0,32,2-5km,1,1,premium,bodybuilding,12,12.0,2,0,0,0.9275427880054106,0.9283259966866128,1.8178742854143537,3.3113261731275223,3.6,4,254.27608030870755,4.290303395158741,67,afternoon_late,0
GYM00116,1,31,5-8km,1,0,standard,weight_loss,1,1.0,2,1,0,1.818105337256105,1.822569193691037,3.7491832879975693,4.386560771087586,-5.6,2,197.5201382663509,3.9593138616901777,63,morning,0
GYM00117,1,33,2-5km,1,1,premium,health,6,4.0,2,0,0,1.6917685839133416,1.5514089576137582,4.9101197563851615,2.4803742016947763,-5.8,5,125.05814248117372,4.30705570992296,39,morning,0
GYM00118,0,23,5-8km,0,0,basic,weight_loss,1,1.0,0,0,0,0.5569303101938249,0.7016431375555228,0.9399315323614954,0.7604252293346276,15.0,38,61.1615063571799,2.19434819587024,40,afternoon_late,1
GYM00119,1,32,10km+,0,0,basic,weight_loss,1,1.0,3,0,0,1.208335701472376,0.6964942377807813,1.0543527153634031,0.0,-35.6,27,296.56353699761075,2.0966597580719015,48,morning,1
GYM00120,0,30,2-5km,0,0,standard,bodybuilding,1,1.0,2,0,0,0.9923117660496328,0.6454407141065595,1.5953059557411164,0.9698718432571931,-33.1,18,111.4858828144046,2.6436254065576703,39,morning,1
GYM00121,1,31,10km+,1,0,standard,weight_loss,1,1.0,1,0,0,0.9738344685858789,0.5502849081008999,1.5936967423378399,0.0,-59.9,16,240.46232905422914,2.8868287724307584,16,morning,1
GYM00122,0,25,5-8km,1,1,premium,bodybuilding,1,1.0,1,0,0,0.4582555774679724,0.4465616442972493,1.4343847382973567,1.888228568410085,3.2,11,261.59447038297805,4.957706220876373,70,afternoon_early,0
GYM00123,1,32,0-2km,0,0,premium,weight_loss,12,10.0,2,1,1,2.3034199553453902,2.2840959269452235,5.005751632656847,4.6741924930571885,6.1,1,228.17011017213173,4.707669992158248,79,afternoon_early,0
GYM00124,0,29,2-5km,0,0,premium,health,6,6.0,0,0,0,1.8729408918779231,2.0129160654935427,3.263947453609478,1.777514840623903,11.2,31,144.3493524497059,2.9784803484842435,46,afternoon_late,1
GYM00125,1,28,5-8km,1,0,premium,weight_loss,1,1.0,1,1,1,1.11028845707887,1.1744855327659098,2.3854981445527104,2.1131913253343892,6.7,8,160.65735053121267,4.629667751362476,72,afternoon_early,0
GYM00126,1,34,0-2km,0,0,standard,weight_loss,1,1.0,10,0,0,2.171613310156107,2.057809662003997,3.0798200800222975,4.007807039040287,17.4,4,7.887761652880919,3.6898854648112476,55,afternoon_late,1
GYM00127,1,33,10km+,1,0,standard,weight_loss,1,1.0,2,0,0,1.1623865758546,1.1713054369691651,1.603237521634172,2.112264348731715,7.6,6,82.25863615570861,3.884861167714154,53,morning,0
GYM00128,0,25,10km+,0,0,standard,rehabilitation,1,1.0,0,0,0,1.4034844635468628,2.463702782900136,1.7259285484248026,3.9264743751450792,15.0,12,57.164444505901386,3.0525579619552725,33,afternoon_early,1
GYM00129,1,29,0-2km,1,0,standard,health,6,5.0,0,0,0,0.0,0.0,0.22021600696728816,0.0,0.8,60,288.4500027308591,1.7843641199891271,15,afternoon_late,1
GYM00130,0,28,2-5km,0,0,basic,weight_loss,12,9.0,7,1,0,1.3528004355223553,1.316758784003043,2.246494599401877,1.8450972872107936,-3.7,5,0.0,3.3682101218814733,50,afternoon_early,0
